Category,Sub Category,Question,answer A,Answer B,Answer C,Answer D,correct answer,Difficulty,Last used,Frequency,Reg  or TT
Q&A,General,What was the first Christmas Carol ever broadcast from space in 1965?,,,,,Jingle Bells,2,7/22-26/2021,1,Reg
Q&A,TV,What actor was famous for the line “Nanoo Nanoo”?,,,,,Robin Williams,1,7/22-26/2021,1,Reg
Q&A,Geography,Sydney’s port Jackson Harbor has what famous building completed in 1973,,,,,Opera House,2,7/22-26/2021,2,Reg
Q&A,Sports,How many inches is the diameter of a basketball hoop?,,,,,18,2,7/26/2021,1,Reg
Q&A,Movies,"The first James Bond film was released in 1962, starred Sean Connery, and included the name of a profession in the title. What was it?",,,,,DR. NO,1,7/26/2021,1,Reg
Q&A,Movies,Daniel Radcliffe is Harry Potter in how many movies,6,7,8,9,8,2,08/09/2021,2,Reg
Q&A,General,What Purina chow mix is “so good cats ask for it by name”?,,,,,Meow Mix,1,08/09/2021,1,Reg
Q&A,Literature,In the Hunt for Red October what is being hunted?,,,,,Russian Submarine,1,8/2/2021,1,Reg
Q&A,Movies,"What 2001 heist movie asks the question, “are you in or are you out”?",,,,,Ocean's 11,1,8/2/2021,1,Reg
Q&A,General,How much money do you collect for passing go in monopoly?,,,,,$200,1,8/2/2021,1,Reg
Q&A,TV,"Who ended his final 60 Minutes segment by saying ""if you do see me in a restaurant, please, just let me eat my dinner""?",,,,,Andy Rooney,1,8/2/2021,1,Reg
Q&A,TV,How many episodes of Game of Thrones are there?,,,,,73,2,,,Reg
Q&A,Movies,"The Return Of The King, the concluding part of Peter Jackson's The Lord Of The Rings trilogy of films, was released in which year?",,,,,2003,2,,,Reg
Q&A,Movies,What is Darth Vader’s given last name?,,,,,(Anakin) Skywalker,1,,,Reg
Q&A,TV,The first episode of Happy Days aired in what decade?,,,,,1970’s (74),1,,,Reg
Q&A,Movies,Which year was Daniel Craig’s first Bond film released?,,,,,2006 (Casino Royale),1,,,Reg
Q&A,TV,The first episode of House of Cards aired in what year?,,,,,2013,2,,,Reg
Q&A,TV,1980s Fox series about youthful-looking undercover officers,,,,,21 Jump Street,1,,,Reg
Q&A,TV,Tina Fey went on to create and star in which show about the behind-the-scenes workings of a sketch comedy show?,,,,,30 Rock,1,,,Reg
Q&A,Movies,How many sequels did Dirty Harry have:,3,4,5,6,4,1,,,Reg
,Movies,"Chris Farley and David Spade famously co-starred in Tommy Boy, and this film, where Spade plays a political staffer aimed at controlling Farley, who portrays a candidate’s brother",,,,,Black Sheep,1,,,
Q&A,General,"Stan laurel, Mickey Rooney, Lana Turner have what in common",,,,,8 marriages,2,,,Reg
Q&A,Music,"Tommy Tutone put Jenny on blast in the 80s, singing about her phone number. What was that phone number?",,,,,867-5309,1,,,Reg
Q&A,Movies,What does Tom Hanks compare life to in Forrest Gump?,,,,,A box of chocolates,1,,,Reg
Q&A,Movies,Aging singer finds girl and makes her famous. Famous singer surpasses aging singer and his alcoholism tears them apart. Aging singer can’t deal and checks out?,,,,,A star is born,1,,,Reg
Q&A,TV,How many former SNL cast members went on to win Academy Awards for acting?,0,1,2,3,A.   None have won.,1,,,Reg
Q&A,Movies,Which Ben and Matt co-wrote Good Will Hunting?,,,,,Affleck and Damon,1,,,Reg
Q&A,Movies,"Seventh Inning Fetch, Golden Retriever and World Pup are punny sequel titles to which film?",,,,,Air Bud,2,,,Reg
Q&A,Movies,Which film director described actors as cattle ,,,,,Alfred Hitchcock,2,,,Reg
Q&A,Music,Shane Fenton became famous as who,,,,,Alvin Stardust,2,,,Reg
Q&A,Movies,"What 1999 teenage comedy features the four high school friends Jim, Finch, Oz, and Kevin?",,,,,American Pie,1,,,Reg
Q&A,Movies,Who wrote Gentlemen Prefer Blonds,,,,,Anita Loos,2,,,Reg
Q&A,Movies,What war movie features the quote “I love the smell of napalm in the morning…”?,,,,,Apocalypse Now,1,,,Reg
Q&A,Literature,Who was John Dawkins better known as,,,,,Artful Dodger,2,,,Reg
Q&A,Movies,Which country made the worlds first feature film in 1906,,,,,Australia ,2,,,Reg
Q&A,Movies,What was the highest-grossing film worldwide in 2019?,,,,,Avengers: Endgame,2,,,Reg
Q&A,Movies,Which famous actor made is final appearance in film as a pugilist in “The Harder they Fall” in 1956?,Spencer Tracy,Humphrey Bogart,James Cagney,Paul Newman,Humphrey Bogart,,,,Reg
Q&A,TV,How many seasons was Cheers on the air?,10,11,12,13,11,2,,,Reg
Q&A,General,Which chess piece could be a member of the church,,,,,Bishop,1,,,
Q&A,Movies,This was most likely Tom Hank’s breakout moment on the big screen,,,,,Bachelor party,1,,,Reg
Q&A,Celebrity,Rudy Stevens became famous under which name,,,,,Barbara Stanwyck,2,,,Reg
Q&A,Movies,What is the name of Poe Damron’s droid?,BB-8,CC-9,DD-10,EE-11,BB-8,1,,,Reg
Q&A,TV,What TV has two teenage heavy metal music fans who periodically do stupid things because they are bored. For them everything is “cool”,,,,,Beavis & Butthead,2,,,Reg
Q&A,Movies,Who plays Tim's dad in About Time?,,,,,Bill Nighy,2,,,Reg
Q&A,Music,Robert Alan Zimmerman is the real name of who,,,,,Bob Dylan,,,,Reg
Q&A,Movies,Which sport is the subject of the 1993 film Cool Runnings?,,,,,Bobsleigh,,,,Reg
Q&A,Movies,Who directed Parasite – the first foreign-language film to win the Academy Award for Best Picture?,,,,,Bong Joon-ho,,,,Reg
Q&A,TV,"Season one of You sees Joe Goldberg meet Guinevere Beck at his place of work, but what job does he do?",,,,,Bookstore manager,,,,Reg
Q&A,Movies,This 1989 movie was directed by Oliver Stone. The main character was Ron Kovic. It details his life in Vietnam and after when he suffers paralysis?,,,,,Born on the 4th of July,,,,Reg
Q&A,Movies,"2011 comedy starring Kristen Wilg, Melissa McCarthy and Maya Rudolph. A best friend is asked to be maid of honor and a series of misfortunes ensue. A very funny chick flick?",,,,,bridesmaids,,,,Reg
Q&A,Entertainment,Remember Chris Croker? Youtubers remember him as the guy who made the video “Leave “this Singer” Alone”,,,,,Britney,,,,Reg
Q&A,Music,Who won Euro song contest Save All Your Kisses For Me in 1976,,,,,Brotherhood of Men,,,,Reg
Q&A,Quotes,"“The successful warrior is the average man, with laser-like focus.”",,,,,Bruce Lee,,,,Reg
Q&A,Movies,"Quentin Tarantino’s “Pulp Fiction” featured which actor a Butch, a boxer who refuses to fix a fight?",,,,,Bruce Willis,,,,Reg
Q&A,TV,"Which popular television network began broadcasting on June 1, 1980? ",MTV,ESPN,CNN,NBC,C CNN,,,,Reg
,Movies,"He’s never taken home an Oscar, but how many times has Tom Cruise been nominated for an Academy Award?",0,1,2,3,"C. 3, Born on the 4th of July, Jerry Maguire and Magnolia",,,,Reg
Q&A,Movies,Kevin Costner has done a lot of sports movies. Which of these is not about baseball?,Draft Day,Field of Dreams,Bull Burham,For the Love of the Game,C. Draft Day,,,,Reg
Q&A,,This film tells the true story of the test pilots who became America’s first astronauts.,Apollo 13,October Sky,The Right Stuff,Alien,C. The Right Stuff,,,,Reg
Q&A,,Detective Philip Marlowe smokes what brand of cigarette,,,,,Camels,,,,Reg
Q&A,,It is one of the earliest and most successful coal-mining explosives; and the substance Han Solo is frozen in so he can be delivered to Jabba the Hutt?,,,,,carbonite,,,,Reg
Q&A,,How many girls has Ross been married to on the TV show “Friends”?,,,,,"Carol, Emily & Rachel",,,,Reg
Q&A,,What was the first Carry On film,,,,,Carry On Sergeant,,,,Reg
Q&A,,Fedex employee goes on a plane ride. The plane crashes into the ocean leaving one sole survivor. Fedex employee loses touch with civilization for almost five years and returns much thinner?,,,,,Castaway,,,,Reg
Q&A,,Which actor is common to Magnificent 7 and Dirty Dozen,,,,,Charles Bronson,,,,Reg
Q&A,,Walter Koenig played which part in the Star Trek series,,,,,Chekov,,,,Reg
Q&A,,In season 5 of the Office Kevin made this but spilled it all over the floor,Jello,Eggs,Chili,Stew,Chili,,,,Reg
Q&A,,"Who played Dick Chaney in the 2018 comedy film, Vice?",,,,,Christian Bale,,,,Reg
Q&A,,Who had a hit with Devil Woman,,,,,Cliff Richard,,,,Reg
Q&A,,Go ahead.  Make my day,,,,,Clint Eastwood,,,,Reg
Q&A,,What was the title of Star Wars Episode 2? Attack of the What?,,,,,Clones,,,,Reg
Q&A,,Which film chronicled the exploits of the Jamaican bobsled team that made the Winter Olympics?,,,,,Cool Runnings,,,,Reg
Q&A,,What were the name of Rocky’s turtles in the film “Rocky”?,Cuff and Link,Butte and Fly,Mooon and Rock,Peanut butter and Jelly,Cuff and Link,,,,Reg
Q&A,,"Rhea Perlman, who played Carla on the show, is actually married to which famous comedic actor?",,,,,Danny DeVito,,,,Reg
Q&A,,2006 Cop drama Life on Mars is named after a song by which musician?,,,,,David Bowie,,,,Reg
Q&A,,Who played The Fugitive on TV,,,,,David Jason,,,,Reg
Q&A,,"In the Royle Family, what are the names of Jim and Barbara's two children?",,,,,Denise and Anthony,,,,Reg
Q&A,,Nothing Lasts Forever is a 1979 American action thriller novel. It is better known by this the film’s title. A New York City cop faces overwhelming odds when his Christmas visit to California is interrupted by a terrorist invasion,,,,,Die Hard,,,,Reg
Q&A,,On television what was Flipper ,,,,,Dolphin,,,,Reg
Q&A,,What’s the name of Carole Baskin's dead husband?,,,,,Don Lewis,,,,Reg
Q&A,,KiKi Dee and Elton John tune and Nirvana sang this song about being locked inside this for weeks?,,,,,Don’t go breaking my heart shaped box,,,,Reg
Q&A,,Which of the following actresses was not married to Tom Cruise? A) Katie Holmes B) Mimi Rogers C) Penelope Cruz ,,,,,Penelope Cruz,,,,Reg
Q&A,,What was the first James Bond film,,,,,Dr. No,,,,Reg
Q&A,,Which movie star is killed off in the opening scene of Scream?,,,,,Drew Barrymore,,,,Reg
Q&A,,Where was Bob Dylan born,,,,,"Duluth, MN",,,,Reg
Q&A,,Whose version of A View to a Kill reached 1 in USA 2 in UK ,,,,,Duran Duran,,,,Reg
Q&A,,Midnight Cowboy; I’m walking here!,,,,,Dustin Hoffman,,,,Reg
Q&A,,Which actor plays Stephen Hawking in the 2014 film The Theory of Everything?,,,,,Eddie Redmayne,,,,Reg
Q&A,,what actress got married for the 7th time in 1991 on Michael Jackson's ranch,,,,,Elizabeth Taylor,,,,Reg
Q&A,,Where is Strictly Come Dancing filmed?,,,,,Elstree Studios,,,,Reg
Q&A,,Clueless is based on which Jane Austen novel?,,,,,Emma,,,,Reg
Q&A,,The 2010 film The Social Network was about the creation of which social media platform?,,,,,Facebook,,,,Reg
Q&A,,Which actress starred in the original King Kong in 1933 (both),,,,,Fay Wray,,,,Reg
Q&A,,How much does the milkshake Mia Wallace orders in Pulp Fiction cost?,,,,,Five dollars,,,,Reg
Q&A,,"This show won the 2019 Emmy for outstanding comedy series, as well as for best writing, directing and female lead in a comedy series?",,,,,Fleabag,,,,Reg
Q&A,,Nicolas Cage is the Nephew of which Director?,,,,,Francis Ford Coppola,,,,Reg
Q&A,,What were the names of Lucy and Ricky’s best friends and neighbor?,,,,,Fred & Ethel,,,,Reg
Q&A,,"Which famous SNL alumna, who died of cancer, was married to comedic legend, Gene Wilder?",,,,,Gilda Radner,,,,Reg
Q&A,,Virginia McMath became famous as which actress,,,,,Ginger Rodgers,,,,Reg
Q&A,,"It was a Close call for the President, played by Harrison Ford, in Air Force One.  Who played the Vice President who had to negotiate with the hijackers from Washington in the Film",,,,,Glenn Close,,,,Reg
Q&A,,She played the dastardly Cruella De Vil in the 1996 remake of 101 dalmatians?,,,,,Glenn Close,,,,Reg
Q&A,,What is the name of Dennis the Menace's dog ,,,,,Gnasher,,,,Reg
Q&A,,In which Bond film did the Rolls Royce have the number plate AU1,,,,,Goldfinger,,,,Reg
Q&A,,Shirley Bassey sang three Bond themes - which 3 films?,,,,,"Goldfinger, Diamonds are Forever, Moonraker",,,,Reg
Q&A,,In MASH what is Radars favourite drink,,,,,Grape Knee High,,,,Reg
Q&A,,What color is Spock's blood,,,,,Green,,,,Reg
Q&A,,This “colorful” trio released wake me up when September ends in 2005?,,,,,Green Day,,,,Reg
Q&A,,Chris Pratt stars as Peter Quill in this Marvel franchise that takes place in space.,,,,,Guardians of the Galaxy,,,,Reg
Q&A,,"In these magical movies, the main character ends up with his best friends’ little sister. What is the couples name?",,,,,Harry & Ginny,,,,Reg
Q&A,,Who did Michael Caine play in the Ipcress File (both names),,,,,Harry Palmer,,,,Reg
Q&A,,"While being interviewed by her local news station, Kimberly Wilkins said “Ain’t nobody got time for that!” What ailment was she referring to? ",,,,,Having Bronchitis,,,,Reg
Q&A,,What is the name of the fictional town where Stranger Things is set?,,,,,Hawkins,,,,Reg
Q&A,,"a 2009 American romantic comedy-drama film based on the 2004 self-help book of the same name. The movie is set in Baltimore, and follows the story of nine people and their varying romantic problems",,,,,He's Just Not That Into You,,,,Reg
Q&A,,Fox series hosted by Gordon Ramsey involving teams of chefs and he also hosted this show where he helps failing restaurants?,,,,,Hell’s kitchen nightmares,,,,Reg
Q&A,,What three counties were Eliza Dolittle taught to pronounce,,,,,Hertford Hereford Hampshire,,,,Reg
Q&A,,Bombardier Billy Wells was seen on many Rank films - why,,,,,Hit Gong,,,,Reg
Q&A,,Name the only male primary character from Strawberry Shortcake and Friends.,,,,,Huckleberry Pie,,,,Reg
Q&A,,Who was the wrestler known as Thunderlips in Rocker III. ,,,,,Hulk Hogan,,,,Reg
Q&A,,Catching Fire part 2 was the second in this series of films?,,,,,Hunger Games,,,,Reg
Q&A,,Who does the voiceover for Love Island?,,,,,Iain Stirling,,,,Reg
Q&A,,Which one of the Avengers films had the highest grossing opening weekend with $640.5 million. ,,,,,Infinity War,,,,Reg
Q&A,,Which part of his body did Charlie Chaplin insure?,,,,,Insure Feet,,,,Reg
Q&A,,Dark Knight director Christopher Nolan directed a film about the efforts to save humanity by sending a team of scientists into space. Name the movie.,,,,,Interstellar,,,,Reg
Q&A,,"In October 1988, Bill Denbrough crafts a paper sailboat for Georgie, his six-year-old brother. Georgie sails the boat along the rainy streets of small-town Derry, Maine, only to have it fall down a storm drain",,,,,It,,,,Reg
Q&A,,What was the Rolling Stones first no 1 hit,,,,,It's All Over Now,,,,Reg
Q&A,,"Benjamin Kubelsky, born 1894, grew to fame as what comedian?",,,,,Jack Benny,,,,Reg
Q&A,,What are the first names of Harry Potter’s parents?,,,,,James and Lily,,,,Reg
Q&A,,"What are the short, junk collecting aliens on Tattooine called?",Limas,Jawas,Kowa's ,Huts,Jawas,,,,Reg
Q&A,,"Who said ""men are creatures with two legs and 8 hands""",,,,,Jayne Mansfield,,,,Reg
Q&A,,Joseph Levitch became famous as who,,,,,Jerry Lewis,,,,Reg
Q&A,,"I was in the original movie, about last night in 1986 with Rob Lowe. I’ve also starred in Curly Sue. Some people said I was riding my brothers coattails after his death.",,,,,Jim Belushi,,,,Reg
Q&A,,"Who said ""Its so long since sex I forget who gets tied up""",,,,,Joan Rivers,,,,Reg
Q&A,,Who is Charlie Browns favourite baseball player (fictional),,,,,Joe Shlabotnik,,,,Reg
Q&A,,"Meg Ryan and Tom Hanks starred in 3 films togher. You've Got Mail, Sleepless in Seattle, and this?",,,,,Joe versus the Volcano,,,,Reg
Q&A,,Who's band was The Quarrymen ,,,,,John Lennon,,,,Reg
Q&A,,Which famous current stand up comedian was a writer on SNL from 2009 to 2012?,,,,,John Mulaney,,,,Reg
Q&A,,She had six consecutive Primetime Emmy Award wins for playing Selina Meyer on Veep (2012–17) Name her.,,,,,Julia Louise Dreyfus,,,,Reg
Q&A,,Malden Serkiovitch famous as which actor,,,,,Karl Malden,,,,Reg
Q&A,,Who dropped the dollar sign from their name in 2014? Now it’s just an “s”,,,,,Kesha,,,,Reg
Q&A,,Which 2003 Quentin Tarantino film is thought to be his first movie to feature the F word fewer than 100 times?,,,,,Kill Bill: Volume 1,,,,Reg
Q&A,,Issur Danielovitch became famous as who,,,,,Kirk Douglas,,,,Reg
Q&A,,In what Elvis film did he play a double role,,,,,Kissing Cousins,,,,Reg
Q&A,,In what Arnold Schwarzenegger movie does a magic ticket bring his character to life?,,,,,Last Action Hero,,,,Reg
Q&A,,Who was the female lead in The Shootist,,,,,Lauren Bacall,,,,Reg
Q&A,,Who starred as the Six Million Dollar Man ,,,,,Lee majors,,,,Reg
Q&A,,I am serious.  And don’t call me Shirley,,,,,Leslie Nielsen,,,,Reg
Q&A,,"On ""SNL"" John Goodman played this audiotaping Clinton-era woman and in 2008 she was selling Xmas ornaments",,,,,Linda Tripp,,,,Reg
Q&A,,Richard Penniman became famous as who,,,,,Little Richard,,,,Reg
Q&A,,In which city was Bob Hope born ,,,,,London,,,,Reg
Q&A,,John Huston scored a hit with his first film - what?,,,,,Maltese Falcon,,,,Reg
Q&A,,Who played Miss Marple in 6 films (both names),,,,,Margaret Rutherford,,,,Reg
Q&A,,Who is the dad of Bridget Jones' baby?,,,,,Mark Darcey,,,,Reg
Q&A,,Who plays the title character in the ITV comedy drama series Doc Martin?,,,,,Martin Clunes,,,,Reg
Q&A,,"Well, I got her number. How do you like them apples?",,,,,Matt Damon,,,,Reg
Q&A,,Who played the scarecrow in the Wiz ,,,,,Michael Jackson,,,,Reg
Q&A,,Hilary Swank was nominated for an Oscar for her portrayal of Maggie Fitzgerald in which Clint Eastwood film?,,,,,Million Dollar Baby,,,,Reg
Q&A,,"“Rogue Nation,” Ghost Protocol,” and “Fallout” are films in which franchise series starring Cruise?",,,,,Mission: Impossible,,,,Reg
Q&A,,Robin Williams dressed in drag for which 1993 film,,,,,Mrs. Doubtfire,,,,Reg
Q&A,,What real person has been played most often in films,,,,,Napoleon Bonaporte,,,,Reg
Q&A,,What is the first rule of Fight Club?,,,,,Never talk about Fight Club,,,,Reg
Q&A,,Who was Stan Laurels partner,,,,,Oliver Hardy,,,,Reg
Q&A,,Which British actress won the Best Actress award at the Oscars in 2019?,,,,,Olivia Coleman,,,,Reg
Q&A,,What were the first names of the Odd Couple?,,,,,Oscar & Felix,,,,Reg
Q&A,,"Who, at USA customs declared, nothing but my genius",,,,,Oscar Wilde,,,,Reg
Q&A,,What did Marlon Brando and George C Scott refuse ,,,,,Oscars,,,,Reg
Q&A,,Creator of Bad Boy Entertainment and real first name Sean?,,,,,P. Diddy,,,,Reg
Q&A,,Lady Gaga sang about these annoying people with and agenda,,,,,Paparazzi,,,,Reg
Q&A,,Chris Pratt got his big break on this TV show working alongside Amy Poehler,,,,,Parks and Recreation,,,,Reg
Q&A,,Who played Billy the Kid in The Left Handed Gun,,,,,Paul Newman,,,,Reg
Q&A,,Paul Reubens played this character in the 80’s on TV as well as a series of films on the big screen. Name the character 1st and last name,,,,,Pee-Wee Herman,,,,Reg
